ORG_ID,TBL_ID,TBL_NM,STAT_ID,path
402,DT_ES2015_047_1_5,아르바이트 피해경험_5) 작업 환경이 불결하고 위험하였다(2015),2009024,아동청소년인권실태조사 > 2015년 > 특별보호조치 > 경제적 착취
402,DT_ES2015_047_1_6,아르바이트 피해경험_6) 폭언 등 인격 모독을 당했다(2015),2009024,아동청소년인권실태조사 > 2015년 > 특별보호조치 > 경제적 착취
402,DT_ES2015_047_1_7,아르바이트 피해경험_7) 구타나 폭행을 당했다(2015),2009024,아동청소년인권실태조사 > 2015년 > 특별보호조치 > 경제적 착취
402,DT_ES2015_047_1_8,아르바이트 피해경험_8) 성적 피해를 경험했다(2015),2009024,아동청소년인권실태조사 > 2015년 > 특별보호조치 > 경제적 착취
402,DT_ES2015_047_1_9,아르바이트 피해경험_9) 최저임금보다 적은 돈을 받고 일을 했다(2015),2009024,아동청소년인권실태조사 > 2015년 > 특별보호조치 > 경제적 착취
402,DT_ES2015_048,성적인 피해 경험 여부(2015),2009024,아동청소년인권실태조사 > 2015년 > 특별보호조치 > 성적 착취
402,DT_ES2015_048_1,성적인 피해를 당한 후 도움을 받은 사람(2015),2009024,아동청소년인권실태조사 > 2015년 > 특별보호조치 > 성적 착취
402,DT_ES2014_42_1,여러 인권 상황에 대한 생각_1) 청소년은 결정능력이 부족하기 때문에 부모님이나 선생님의 생각에 따라야 한다,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_42_2,여러 인권 상황에 대한 생각_2) 청소년도 사회문제나 정치문제에 관심을 갖고 참여할 필요가 있다,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_42_3,여러 인권 상황에 대한 생각_3) 청소년 의견을 대변하는 모임이나 조직은 학교문제 해결에 도움을 줄 수 있다,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_42_4,여러 인권 상황에 대한 생각_4) 모든 사람들은 의견을 자유롭게 표현할 수 있는 권리를 가져야 한다,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_42_5,여러 인권 상황에 대한 생각_5) 가정형편이 어렵다고 차별해서는 안된다,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_42_6,여러 인권 상황에 대한 생각_6) 남자와 여자 평등한 권리를 가져야 한다,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_42_7,여러 인권 상황에 대한 생각_7) 우리나라에 살고 있는 다른 민족 사람들도 똑같은 교육기회를 가져야 한다,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_39_1,인권 관련 협약 및 기관 인지도_1) 유엔아동권리협약,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_39_2,인권 관련 협약 및 기관 인지도_2) 학생인권조례,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_39_3,인권 관련 협약 및 기관 인지도_3) 국가인권위원회,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_15_1,인권교육 경험 장소,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_15,인권교육 경험여부,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_15_2,인권교육의 도움 정도,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_41_1,자신의 인권 존중 정도_1) 가정,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_41_2,자신의 인권 존중 정도_2) 학교,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_41_3,자신의 인권 존중 정도_3) 내가 살고 있는 지역,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_41_4,자신의 인권 존중 정도_4) 우리나라 전체,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_41_5,자신의 인권 존중 정도_5) 인터넷과 같은 사이버 공간,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 인권일반
402,DT_ES2014_44_1,차별받은 경험_1) 남자 또는 여자라는 이유로,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_44_10,차별받은 경험_10) 다문화 가정이라는 이유로,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_44_2,차별받은 경험_2) 공부를 못한다는 이유로,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_44_3,차별받은 경험_3) 나이가 어리다는 이유로,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_44_4,차별받은 경험_4) 가정 형편이 어렵다는 이유로,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_44_5,차별받은 경험_5) 고향이나 사는 지역 때문에,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_44_6,차별받은 경험_6) 외모나 신체조건 때문에,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_44_7,차별받은 경험_7) 종교가 다르다는 이유로,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_44_8,차별받은 경험_8) 부모님이 안계신다고,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_44_9,차별받은 경험_9) 장애가 있다는 이유로,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_43_1,차별해 본 경험_1) 남자 또는 여자라는 이유로,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_43_10,차별해 본 경험_10) 다문화 가정이라는 이유로,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_43_2,차별해 본 경험_2) 공부를 못한다는 이유로,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_43_3,차별해 본 경험_3) 나이가 어리다는 이유로,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_43_4,차별해 본 경험_4) 가정 형편이 어렵다는 이유로,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_43_5,차별해 본 경험_5) 고향이나 사는 지역 때문에,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_43_6,차별해 본 경험_6) 외모나 신체조건 때문에,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_43_7,차별해 본 경험_7) 종교가 다르다는 이유로,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_43_8,차별해 본 경험_8) 부모님이 안 계신다고,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_43_9,차별해 본 경험_9) 장애가 있다는 이유로,2009024,아동청소년인권실태조사 > 2014년 > 인권일반 및 일반 원칙 > 일반원칙
402,DT_ES2014_37,우리 사회에서 청소년 참여가 어려운 이유,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_16_1,의사결정 시 부모님(보호자) 태도_1) 집안의 중요한 문제를 결정할 때 나의 의견을 존중해 주신다,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_16_2,의사결정 시 부모님(보호자) 태도_2) 진학할 상급학교를 결정할 때 내가 원하는 학교를 존중해 주신다,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_16_3,의사결정 시 부모님(보호자) 태도_3) 장래희망을 결정할 때 내가 원하는 진로를 존중해 주신다,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_16_4,의사결정 시 부모님(보호자) 태도_4) 공부시간이나 방법을 결정할 때 나의 의견을 존중해 주신다,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_36,청소년 관련 문제에 대한 청소년참여 권리보장 수준,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_33,청소년 참여기구 인지 여부,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_35,투표연령에 대한 의견,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_31_1,"학교에서의 학생 참여 및 존중_1) 학교의 규칙, 규정 등을 만들거나 고칠 때 학생들의 의견을 반영한다",2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_30,학급회의 운영여부,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_30_1,학급회의 참여정도,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_29,학생회 대표의 학교운영위원회 참여,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_28_1,학생회 활동_1) 간섭없이 학생회 활동을 할 수 있다,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_28_2,학생회 활동_2) 학생회 임원 후보가 되려면 성적이 어느 정도 이상이 되어야 한다,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_28_3,"학생회 활동_3) 학생회 활동에 필요한 예산과 장소, 시간 등을 보장한다",2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_28_4,학생회 활동_4) 학생회 의견을 존중해준다,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 의견 표명권
402,DT_ES2014_32,종교재단 학교 여부,2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 사상, 양심 및 종교의  자유"
402,DT_ES2014_38_1,청소년의 자유 보장수준_1) 부모형제와 상관없이 원하는 종교를 가질 수 있다,2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 사상, 양심 및 종교의  자유"
402,DT_ES2014_38_2,청소년의 자유 보장수준_2) 가정에서 나의 생각을 자유롭게 표현할 수 있다,2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 사상, 양심 및 종교의  자유"
402,DT_ES2014_38_3,청소년의 자유 보장수준_3) 학교에서 나의 생각을 자유롭게 표현할 수 있다,2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 사상, 양심 및 종교의  자유"
402,DT_ES2014_38_4,청소년의 자유 보장수준_4) 사회에서 나의 생각을 자유롭게 표현할 수 있다,2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 사상, 양심 및 종교의  자유"
402,DT_ES2014_32_1,학교의 종교행사에 원하는 학생만 참여 정도,2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 사상, 양심 및 종교의  자유"
402,DT_ES2014_34_0_1,사회문제 관련 참여활동_1) 모임이나 인터넷 카페에 가입,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 결사 및 집회의 자유
402,DT_ES2014_34_0_2,사회문제 관련 참여활동_2) 거리집회나 문화행사 등에 참여,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 결사 및 집회의 자유
402,DT_ES2014_34_1,사회문제 관련 참여활동으로 인한 피해 경험,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 결사 및 집회의 자유
402,DT_ES2014_27_1,학교에서 각종 검사여부_1) 용모 검사,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 사생활의 보호
402,DT_ES2014_27_2,학교에서 각종 검사여부_2) 복장 검사,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 사생활의 보호
402,DT_ES2014_27_3,학교에서 각종 검사여부_3) 소지품 검사,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 사생활의 보호
402,DT_ES2014_31_2,학교에서의 학생 참여 및 존중_2) 교육비를 내지 않는 학생의 이름을 공개한다,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 사생활의 보호
402,DT_ES2014_31_3,학교에서의 학생 참여 및 존중_3) 학생의 징계받은 내용과 이름을 공개한다,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 사생활의 보호
402,DT_ES2014_31_4,학교에서의 학생 참여 및 존중_4) 개인의 시험성적을 공개한다,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 사생활의 보호
402,DT_ES2014_40_1,청소년 인권 관련 정보제공_1) 청소년용 정책 홍보 정보나 자료를 제공받은 것이 있다,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 정보접근권
402,DT_ES2014_40_2,청소년 인권 관련 정보제공_2) 유엔아동권리협약 내용 등 아동청소년의 인권정보를 제공받은 적이 있다,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 정보접근권
402,DT_ES2014_40_3,청소년 인권 관련 정보제공_3) 권리를 침해당했을 때 상담 구제받을 기관에 대한 정보를 제공받은 적이 있다,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 정보접근권
402,DT_ES2014_31_5,학교에서의 학생 참여 및 존중_5) 학교는 학생들에게 학교규칙을 알려주고 규정이 바뀌면 변경된 내용을 알려준다,2009024,아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 정보접근권
402,DT_ES2014_21_1,사이버공간에서의 피해 경험여부_1) 욕설이나 모욕,2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_21_2,사이버공간에서의 피해 경험여부_2) 협박,2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_21_3,사이버공간에서의 피해 경험여부_3) 성희롱(놀림),2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_21_4,사이버공간에서의 피해 경험여부_4) 밝히고 싶지 않은 사생활이 알려짐,2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_21_5,사이버공간에서의 피해 경험여부_5) 따돌림,2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_20_3,"선후배, 친구들로부터 폭력 경험여부_3) 따돌림",2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_20_1,"선후배, 친구들로부터 학대 경험여부_1) 심한 욕설이나 모욕",2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_20_2,"선후배, 친구들로부터 학대 경험여부_2) 폭행이나 구타",2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_20_4,"선후배, 친구들로부터 학대 경험여부_4) 돈이나 물건을 빼앗김",2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_20_5,"선후배, 친구들로부터 학대 경험여부_5) 협박",2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_20_6,"선후배, 친구들로부터 학대 경험여부_6) 성적인 희롱(놀림)이나 추행",2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_20_7,"선후배, 친구들로부터 학대 경험여부_7) 강제적인 심부름",2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_19_2,욕설 경험여부_2) 부모님(보호자)로부터 모욕적인 말(욕설),2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_19_4,욕설 경험여부_4) 학교선생님으로부터 모욕적인 말(욕설),2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_19_1,체벌 경험여부_1) 부모님(보호자)로부터 신체적 벌,2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_19_3,체벌 경험여부_3) 학교선생님으로부터 신체적 벌,2009024,"아동청소년인권실태조사 > 2014년 > 시민적 권리와 자유 > 체벌, 고문 및 기타 비인도적 취급을 받지 않을 권리"
402,DT_ES2014_17_1,가정에서 소홀 여부_1) 밤 늦게까지 홀로 집을 본 적이 있다,2009024,아동청소년인권실태조사 > 2014년 > 가정환경 및 대안양육 > 부모의 지도와 책임
402,DT_ES2014_17_2,가정에서 소홀 여부_2) 깨끗하지 않은 옷을 입거나 이부자리에서 잠을 잔 적이 있다,2009024,아동청소년인권실태조사 > 2014년 > 가정환경 및 대안양육 > 부모의 지도와 책임
402,DT_ES2014_17_3,가정에서 소홀 여부_3) 내가 아파도 그냥 내버려둔다,2009024,아동청소년인권실태조사 > 2014년 > 가정환경 및 대안양육 > 부모의 지도와 책임
402,DT_ES2014_17_4,가정에서 소홀 여부_4) 내가 식사를 못해도 신경쓰지 않는다,2009024,아동청소년인권실태조사 > 2014년 > 가정환경 및 대안양육 > 부모의 지도와 책임
402,DT_ES2014_17_5,가정에서 소홀 여부_5) 내가 학교를 결석해도 신경쓰지 않는다,2009024,아동청소년인권실태조사 > 2014년 > 가정환경 및 대안양육 > 부모의 지도와 책임
402,DT_ES2014_18,가출 여부,2009024,아동청소년인권실태조사 > 2014년 > 가정환경 및 대안양육 > 가정의 보호를 받지 못하는 아동·청소년
402,DT_ES2014_18_2,가출 후 이용 기관,2009024,아동청소년인권실태조사 > 2014년 > 가정환경 및 대안양육 > 가정의 보호를 받지 못하는 아동·청소년
402,DT_ES2014_18_3,가출 후 이용 기관의 서비스 만족도,2009024,아동청소년인권실태조사 > 2014년 > 가정환경 및 대안양육 > 가정의 보호를 받지 못하는 아동·청소년
402,DT_ES2014_18_1,가출한 주된 이유,2009024,아동청소년인권실태조사 > 2014년 > 가정환경 및 대안양육 > 가정의 보호를 받지 못하는 아동·청소년
402,DT_ES2014_47_1,거주지역의 안전수준_1) 우리 동네는 범죄로부터 안전하다,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 생존 및 발달"
402,DT_ES2014_47_2,거주지역의 안전수준_2) 우리 동네는 교통사고로부터 안전하다,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 생존 및 발달"
402,DT_ES2014_47_3,거주지역의 안전수준_3) 우리 동네 가게에서 팔고 있는 음식물은 안전하다,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 생존 및 발달"
402,DT_ES2014_4,학교급식에 대한 안전도,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 생존 및 발달"
402,DT_ES2014_5,건강관리를 위한 운동 여부,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_9,고민을 나눌 지인,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_2,수면 부족여부,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_2_2,수면부족 이유(1+2+3순위),2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_1,수면시간,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_7_1,스트레스 원인 및 정도_1) 학업문제,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_7_2,스트레스 원인 및 정도_2) 가정 불화,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_7_3,스트레스 원인 및 정도_3) 또래와의 관계,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_7_4,스트레스 원인 및 정도_4) 경제적인 어려움,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_7_5,스트레스 원인 및 정도_5) 외모/신체조건,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_7_6,스트레스 원인 및 정도_6) 미래(진로)에 대한 불안,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_3,아침식사 여부,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_3_1,아침식사 하지 않는 이유,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_10_1,자신에 대한 생각_1) 외로운 적 있다,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_10_2,자신에 대한 생각_2) 불안한 적 있다,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_10_3,자신에 대한 생각_3) 우울한 적 있다,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_10_4,자신에 대한 생각_4) 가치있는 사람이라 생각한다,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_10_5,자신에 대한 생각_5) 장점을 많이 가지고 있다고 생각한다,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_10_6,자신에 대한 생각_6) 자랑스러워 할 만한 것이 별로 없다,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_10_7,자신에 대한 생각_7) 긍정적인 태도를 가지고 있다,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_6,자신의 건강에 대한 주관적 인식,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_8,죽고 싶다는 생각 여부,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_8_1,죽고 싶은 이유,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_11_1,행복하지 않은 이유,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_11,현재 행복 정도,2009024,"아동청소년인권실태조사 > 2014년 > 장애, 기초, 보건 및 복지 > 신체적 정신적 건강증진"
402,DT_ES2014_13,자퇴 충동여부,2009024,"아동청소년인권실태조사 > 2014년 > 교육, 여가 및 문화적 활동 > 교육에의 권리"
402,DT_ES2014_13_2,자퇴 충동이유(1+2+3순위),2009024,"아동청소년인권실태조사 > 2014년 > 교육, 여가 및 문화적 활동 > 교육에의 권리"
402,DT_ES2014_13_1,자퇴 충동이유(1순위),2009024,"아동청소년인권실태조사 > 2014년 > 교육, 여가 및 문화적 활동 > 교육에의 권리"
402,DT_ES2014_14_1,학교에 대한 생각_1) 건강하게 성장하는데 도움을 준다,2009024,"아동청소년인권실태조사 > 2014년 > 교육, 여가 및 문화적 활동 > 교육의 목표"
402,DT_ES2014_14_2,학교에 대한 생각_2) 바람직한 인성을 길러준다,2009024,"아동청소년인권실태조사 > 2014년 > 교육, 여가 및 문화적 활동 > 교육의 목표"
402,DT_ES2014_14_3,학교에 대한 생각_3) 타인을 배려하고 공동체 의식을 형성하게 한다,2009024,"아동청소년인권실태조사 > 2014년 > 교육, 여가 및 문화적 활동 > 교육의 목표"
402,DT_ES2014_14_4,학교에 대한 생각_4) 사회생활에 필요한 지식을 가르쳐 준다,2009024,"아동청소년인권실태조사 > 2014년 > 교육, 여가 및 문화적 활동 > 교육의 목표"
402,DT_ES2014_25,동아리 활동여부,2009024,"아동청소년인권실태조사 > 2014년 > 교육, 여가 및 문화적 활동 > 여가, 놀이 및 문화예술 활동"
402,DT_ES2014_12,정규 수업시간 제외 공부시간,2009024,"아동청소년인권실태조사 > 2014년 > 교육, 여가 및 문화적 활동 > 여가, 놀이 및 문화예술 활동"
402,DT_ES2014_24,청소년 단체 가입 여부,2009024,"아동청소년인권실태조사 > 2014년 > 교육, 여가 및 문화적 활동 > 여가, 놀이 및 문화예술 활동"
402,DT_ES2014_26_1,청소년 단체활동의 지지수준_1) 가정,2009024,"아동청소년인권실태조사 > 2014년 > 교육, 여가 및 문화적 활동 > 여가, 놀이 및 문화예술 활동"
402,DT_ES2014_26_2,청소년 단체활동의 지지수준_2) 학교,2009024,"아동청소년인권실태조사 > 2014년 > 교육, 여가 및 문화적 활동 > 여가, 놀이 및 문화예술 활동"
402,DT_ES2014_22_1,청소년 시설 이용 만족도,2009024,"아동청소년인권실태조사 > 2014년 > 교육, 여가 및 문화적 활동 > 여가, 놀이 및 문화예술 활동"
402,DT_ES2014_22_0_1,청소년 시설 이용 여부_1) 공공도서관,2009024,"아동청소년인권실태조사 > 2014년 > 교육, 여가 및 문화적 활동 > 여가, 놀이 및 문화예술 활동"
