org_id,tbl_id,tbl_name,category_path,axis_id,axis_name,axis_order,code_id,code_name,parent_code_id,is_item,unit_id,unit_name,unit_eng_name
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A009,나미비아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A114,나우루,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A010,남아프리카공화국,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A011,네덜란드,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A012,노르웨이,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A013,뉴질랜드,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A014,니카라과,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A015,대만,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A016,대한민국,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A017,덴마크,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A115,동티모르,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A018,독일,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A019,라오스,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A020,라이베리아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A021,라트비아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A022,러시아 연방,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A023,루마니아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A024,리비아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A025,리투아니아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A026,마다가스카르,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A027,마샬군도,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A028,미크로네시아 연방,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A029,말레이시아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A030,멕시코,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A031,모로코,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A032,모리셔스,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A033,모리타니,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A034,모잠비크,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A035,몰디브,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A036,몰타,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A037,미국,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A038,미얀마,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A039,바누아투,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A040,바레인,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A041,방글라데시,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A042,베네수엘라,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A043,베트남,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A044,벨리즈,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A045,불가리아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A046,브라질,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A047,브루나이,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A048,사우디아라비아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A049,사이프러스,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A050,세네갈,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A051,세이셸,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A052,세인트빈센트그레나딘,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A053,소말리아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A054,솔로몬군도,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A055,수리남,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A056,스리랑카,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A057,스페인,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A058,시리아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A059,시에라리온,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A060,싱가포르,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A061,아랍에미리트연합,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A062,아르헨티나,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A063,아이슬란드,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A064,아이티,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A065,아일랜드,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A116,알바니아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A066,알제리,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A067,앙골라,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A068,에스토니아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A069,에콰도르,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A070,영국,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A071,예멘,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A072,오만,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A073,온두라스,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A074,우루과이,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A075,우크라이나,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A076,이란,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A077,이집트,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A078,이탈리아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A079,인도,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A080,인도네시아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A081,일본,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A082,조지아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A083,중국,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A084,중국 홍콩,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A085,칠레,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A086,캄보디아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A087,캐나다,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A088,케냐,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A089,코스타리카,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A090,코트디부아르,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A091,콜롬비아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A117,콩고민주공화국,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A092,쿠바,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A093,쿡 아일랜드,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A094,크로아티아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A095,키리바시,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A096,탄자니아,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A097,태국,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A098,터키,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A099,통가,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A120,투발루,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A100,튀니지,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A101,파나마,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A102,파키스탄,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A103,파푸아뉴기니,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A104,팔라우,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A105,페로제도,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A106,페루,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A107,포르투갈,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A108,포크랜드군도,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A109,폴란드,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A110,프랑스,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A111,피지,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A121,핀란드,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A112,필리핀,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A001,원산지별,1,A113,호주,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A002,검사실적별,2,A001,총검사,,N,,,,,
145,DT_145_2012_H011,원산지별 검사실적(수산물),,A002,검사실적별,2,A002,불합격량,,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,ITEM,항목,,00,건수 ,,Y,14STD03828,건,case,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,ITEM,항목,,01,중량,,Y,14STD06509,톤,ton,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,ITEM,항목,,02,금액,,Y,14STD05957,천$,Thousand dollar,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A001,합계,,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A002,가나,,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A002001,냉동다랑어(가다랑어),A002,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A002002,냉동다랑어(날개다랑어),A002,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A002003,냉동다랑어(눈다랑어),A002,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A002004,냉동다랑어(황다랑어),A002,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A002005,냉동다랑어(황다랑어F),A002,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A002006,냉동붉평치,A002,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A002007,냉동상어(청상아리),A002,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A002008,냉동새치(녹새치),A002,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A002009,냉동새치(돛새치),A002,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A003,가이아나,,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A003001,냉동갈치,A003,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A003002,냉동민어(가이석태속),A003,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A003003,냉동민어(기타민어류),A003,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A003004,냉동민어(대서양꼬마민어),A003,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A003005,냉동민어(대서양조기속),A003,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A003006,냉동민어(대서양조기속F),A003,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004,감비아,,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004001,냉동가오리,A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004002,냉동가자미(소주목탁가자미),A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004003,냉동갈치,A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004004,냉동갑오징어,A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004005,냉동고둥살(위고둥자숙),A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004006,냉동고둥살(피뿔고둥자숙),A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004007,냉동돔,A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004008,냉동돔(에렌벨지붉돔),A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004009,냉동문어,A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004010,냉동민어(긴가이석태),A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004011,냉동민어(세네갈가이석태),A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004012,냉동민어(영상가이석태),A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004013,냉동새우(홍다리얼룩새우),A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004014,냉동서대,A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A004015,냉동서대(홍서대),A004,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A005,그리스,,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A005001,냉동가자미(소주목탁가자미),A005,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A005002,냉동게,A005,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A005003,냉동다랑어(참다랑어),A005,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A005004,냉동다랑어(참다랑어F횟감),A005,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A005005,냉동다랑어(참다랑어목살),A005,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A005006,냉동다랑어(참다랑어목살횟감),A005,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A005007,냉동다랑어(참다랑어볼살),A005,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A005008,냉동다랑어(참다랑어턱살),A005,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A005009,냉동서대,A005,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A005010,냉장농어,A005,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A005011,냉장농어(F),A005,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A005012,마른해삼(자숙),A005,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A005013,활게(청색꽃게),A005,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A006,그린랜드,,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A006001,냉동가자미(검정가자미),A006,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A006002,냉동가자미(검정가자미F),A006,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A006003,냉동가자미(첨치가자미F포장횟감),A006,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A006004,냉동게(대게자숙절단),A006,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A006005,냉동게(대게절단),A006,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A006006,냉동볼락(장문볼락),A006,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A006007,냉동새우(북쪽분홍새우),A006,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A006008,냉동새우(북쪽분홍새우자숙),A006,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A006009,냉동새우살(북쪽분홍새우자숙),A006,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A006010,냉동새우살(북쪽분홍새우포장횟감),A006,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007,기니,,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007001,냉동가오리,A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007002,냉동가자미(소주목탁가자미),A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007003,냉동갈치,A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007004,냉동갑오징어,A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007005,냉동돔,A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007006,냉동문어,A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007007,냉동민어(가이석태속F),A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007008,냉동민어(긴가이석태),A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007009,냉동민어(영상가이석태),A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007010,냉동복어(불룩복),A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007011,냉동새우,A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007012,냉동새우(닭새우),A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007013,냉동새우(도화새우),A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007014,냉동새우(지중해토속새우),A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007015,냉동새우(홍다리얼룩새우),A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007016,냉동새우(흰다리새우),A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007017,냉동서대,A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007018,냉동서대(홍서대),A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A007019,냉동홍어,A007,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A008,기니비사우,,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A008001,냉동돔,A008,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A008002,냉동민어(긴가이석태),A008,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A008003,냉동민어(영상가이석태),A008,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A008004,냉동서대,A008,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A008005,냉동서대(홍서대),A008,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A009,나미비아,,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A009001,냉동가오리,A009,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A009002,냉동갈치,A009,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A009003,냉동게,A009,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A009004,냉동게(자숙),A009,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A009005,냉동게(자숙절단),A009,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A009006,냉동전갱이,A009,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A009007,냉동홍어,A009,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A010,남아프리카공화국,,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A010001,냉동가오리,A010,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A010002,냉동갈치,A010,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A010003,냉동감펭(홍감펭),A010,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A010004,냉동개복치(F),A010,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A010005,냉동고둥(자숙),A010,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A010006,냉동기름치,A010,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A010007,냉동다랑어(가다랑어),A010,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A010008,냉동다랑어(날개다랑어),A010,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A010009,냉동다랑어(눈다랑어),A010,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A010010,냉동다랑어(황다랑어),A010,N,,,,,
145,DT_145_2012_H012,원산지별 품종별 검사실적(수산물),,A001,원산지 및 품종별,1,A010011,냉동달고기,A010,N,,,,,
